participant,age,female,trial,date,time,condition,crowding_axis,n_errors,n_hits,prop_correct,dot1,is_target1,dot2,is_target2,dot3,is_target3,dot4,is_target4,dot5,is_target5
02_RB,30,0,0,21/08/2013,12:22:23 pm,vertical,strong,1,4,0.8,0,1,1,1,4,1,6,1,9,0
02_RB,30,0,1,21/08/2013,12:22:48 pm,vertical,strong,1,4,0.8,0,1,1,1,3,1,4,1,9,0
02_RB,30,0,2,21/08/2013,12:23:11 pm,horizontal,weak,1,4,0.8,0,1,2,1,3,1,5,0,7,1
02_RB,30,0,3,21/08/2013,12:23:32 pm,horizontal,weak,3,2,0.4,3,1,4,0,5,0,6,1,8,0
02_RB,30,0,4,21/08/2013,12:23:55 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,8,1
02_RB,30,0,5,21/08/2013,12:24:17 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,3,1,6,0
02_RB,30,0,6,21/08/2013,12:24:41 pm,horizontal,weak,2,3,0.6,1,1,2,1,5,1,6,0,7,0
02_RB,30,0,7,21/08/2013,12:25:03 pm,vertical,strong,1,4,0.8,0,1,1,1,3,1,8,0,9,1
02_RB,30,0,8,21/08/2013,12:25:25 pm,vertical,strong,1,4,0.8,0,1,1,1,3,1,8,1,9,0
02_RB,30,0,9,21/08/2013,12:25:48 pm,vertical,strong,1,4,0.8,0,1,1,0,3,1,4,1,9,1
02_RB,30,0,10,21/08/2013,12:26:10 pm,horizontal,weak,1,4,0.8,0,1,1,1,4,1,6,1,7,0
02_RB,30,0,11,21/08/2013,12:26:34 pm,vertical,strong,2,3,0.6,0,1,2,1,3,1,4,0,8,0
02_RB,30,0,12,21/08/2013,12:26:57 pm,vertical,strong,1,4,0.8,0,1,2,1,4,1,5,0,9,1
02_RB,30,0,13,21/08/2013,12:27:20 pm,horizontal,weak,2,3,0.6,1,0,2,1,3,1,8,0,9,1
02_RB,30,0,14,21/08/2013,12:27:41 pm,vertical,strong,1,4,0.8,0,1,1,0,3,1,6,1,9,1
02_RB,30,0,15,21/08/2013,12:28:02 pm,horizontal,weak,1,4,0.8,1,1,2,1,3,1,5,1,8,0
02_RB,30,0,16,21/08/2013,12:28:24 pm,vertical,strong,0,5,1.0,0,1,2,1,3,1,8,1,9,1
02_RB,30,0,17,21/08/2013,12:28:44 pm,horizontal,weak,1,4,0.8,0,1,3,1,4,1,6,1,7,0
02_RB,30,0,18,21/08/2013,12:29:04 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,6,1,8,1
02_RB,30,0,19,21/08/2013,12:29:27 pm,vertical,strong,1,4,0.8,0,1,1,1,4,0,6,1,7,1
02_RB,30,0,20,21/08/2013,12:30:49 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,8,1
02_RB,30,0,21,21/08/2013,12:31:08 pm,horizontal,weak,1,4,0.8,0,1,2,1,3,1,5,1,9,0
02_RB,30,0,22,21/08/2013,12:31:28 pm,horizontal,weak,3,2,0.4,1,1,3,0,4,0,6,1,7,0
02_RB,30,0,23,21/08/2013,12:31:49 pm,vertical,strong,1,4,0.8,0,1,2,1,5,0,7,1,8,1
02_RB,30,0,24,21/08/2013,12:32:08 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,6,1
02_RB,30,0,25,21/08/2013,12:32:27 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,3,1,4,0
02_RB,30,0,26,21/08/2013,12:32:49 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,4,1,6,0
02_RB,30,0,27,21/08/2013,12:33:12 pm,vertical,strong,1,4,0.8,0,1,1,1,4,1,5,1,7,0
02_RB,30,0,28,21/08/2013,12:33:33 pm,horizontal,weak,1,4,0.8,1,1,2,1,3,1,5,0,6,1
02_RB,30,0,29,21/08/2013,12:33:56 pm,horizontal,weak,0,5,1.0,0,1,1,1,5,1,6,1,9,1
02_RB,30,0,30,21/08/2013,12:34:17 pm,vertical,strong,2,3,0.6,0,1,1,1,3,1,6,0,9,0
02_RB,30,0,31,21/08/2013,12:34:37 pm,horizontal,weak,0,5,1.0,0,1,1,1,3,1,4,1,6,1
02_RB,30,0,32,21/08/2013,12:34:58 pm,vertical,strong,0,5,1.0,0,1,1,1,5,1,6,1,9,1
02_RB,30,0,33,21/08/2013,12:35:21 pm,horizontal,weak,0,5,1.0,0,1,2,1,3,1,4,1,7,1
02_RB,30,0,34,21/08/2013,12:35:43 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,7,1
02_RB,30,0,35,21/08/2013,12:36:06 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,8,1
02_RB,30,0,36,21/08/2013,12:36:26 pm,horizontal,weak,1,4,0.8,1,1,2,1,3,1,7,1,8,0
02_RB,30,0,37,21/08/2013,12:36:45 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,5,1
02_RB,30,0,38,21/08/2013,12:37:06 pm,vertical,strong,1,4,0.8,1,1,2,1,3,0,5,1,9,1
02_RB,30,0,39,21/08/2013,12:37:26 pm,horizontal,weak,1,4,0.8,0,1,1,1,2,1,5,0,9,1
02_RB,30,0,40,21/08/2013,12:37:49 pm,horizontal,weak,1,4,0.8,1,0,2,1,3,1,5,1,7,1
02_RB,30,0,41,21/08/2013,12:38:51 pm,vertical,strong,0,5,1.0,0,1,2,1,7,1,8,1,9,1
02_RB,30,0,42,21/08/2013,12:39:10 pm,vertical,strong,0,5,1.0,0,1,1,1,6,1,7,1,9,1
02_RB,30,0,43,21/08/2013,12:39:30 pm,vertical,strong,1,4,0.8,0,1,2,1,3,1,5,1,6,0
02_RB,30,0,44,21/08/2013,12:39:49 pm,vertical,strong,0,5,1.0,0,1,1,1,3,1,4,1,9,1
02_RB,30,0,45,21/08/2013,12:40:07 pm,horizontal,weak,1,4,0.8,0,1,2,1,6,1,7,1,8,0
02_RB,30,0,46,21/08/2013,12:40:28 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,6,1
02_RB,30,0,47,21/08/2013,12:40:48 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,5,1
02_RB,30,0,48,21/08/2013,12:41:07 pm,vertical,strong,0,5,1.0,0,1,2,1,3,1,4,1,6,1
02_RB,30,0,49,21/08/2013,12:41:28 pm,vertical,strong,1,4,0.8,0,1,1,1,3,1,5,1,7,0
02_RB,30,0,50,21/08/2013,12:41:48 pm,horizontal,weak,0,5,1.0,0,1,1,1,4,1,5,1,6,1
02_RB,30,0,51,21/08/2013,12:42:07 pm,vertical,strong,1,4,0.8,1,1,2,1,3,1,6,0,8,1
02_RB,30,0,52,21/08/2013,12:42:27 pm,horizontal,weak,1,4,0.8,0,1,1,1,3,1,4,1,6,0
02_RB,30,0,53,21/08/2013,12:42:47 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,5,1
02_RB,30,0,54,21/08/2013,12:43:08 pm,horizontal,weak,2,3,0.6,1,1,2,1,3,1,4,0,6,0
02_RB,30,0,55,21/08/2013,12:43:28 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,5,1
02_RB,30,0,56,21/08/2013,12:43:47 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,3,0,6,1
02_RB,30,0,57,21/08/2013,12:44:08 pm,horizontal,weak,1,4,0.8,0,1,2,1,5,1,6,0,8,1
02_RB,30,0,58,21/08/2013,12:44:29 pm,horizontal,weak,1,4,0.8,0,1,3,1,4,1,5,0,7,1
02_RB,30,0,59,21/08/2013,12:44:49 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,5,0,7,1
03_WB,28,0,0,21/08/2013,01:14:51 pm,horizontal,weak,1,4,0.8,1,1,2,1,3,1,4,0,7,1
03_WB,28,0,1,21/08/2013,01:15:16 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,6,1
03_WB,28,0,2,21/08/2013,01:15:41 pm,vertical,strong,0,5,1.0,0,1,1,1,3,1,4,1,5,1
03_WB,28,0,3,21/08/2013,01:16:11 pm,horizontal,weak,3,2,0.4,3,0,4,1,6,1,8,0,9,0
03_WB,28,0,4,21/08/2013,01:16:35 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,5,1,9,1
03_WB,28,0,5,21/08/2013,01:17:02 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,6,1
03_WB,28,0,6,21/08/2013,01:17:27 pm,vertical,strong,1,4,0.8,1,1,2,1,4,1,6,0,8,1
03_WB,28,0,7,21/08/2013,01:17:51 pm,vertical,strong,0,5,1.0,0,1,1,1,3,1,4,1,6,1
03_WB,28,0,8,21/08/2013,01:18:17 pm,horizontal,weak,1,4,0.8,0,1,1,1,2,1,4,1,6,0
03_WB,28,0,9,21/08/2013,01:18:43 pm,vertical,strong,2,3,0.6,0,1,2,1,3,1,4,0,8,0
03_WB,28,0,10,21/08/2013,01:19:07 pm,horizontal,weak,0,5,1.0,0,1,2,1,3,1,6,1,8,1
03_WB,28,0,11,21/08/2013,01:19:31 pm,vertical,strong,1,4,0.8,0,1,2,1,4,1,6,1,9,0
03_WB,28,0,12,21/08/2013,01:19:58 pm,horizontal,weak,1,4,0.8,0,1,1,1,2,1,4,1,6,0
03_WB,28,0,13,21/08/2013,01:20:24 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,8,1
03_WB,28,0,14,21/08/2013,01:20:49 pm,vertical,strong,1,4,0.8,0,1,1,1,4,1,5,0,9,1
03_WB,28,0,15,21/08/2013,01:21:14 pm,horizontal,weak,1,4,0.8,0,1,2,1,4,1,5,0,6,1
03_WB,28,0,16,21/08/2013,01:21:43 pm,vertical,strong,3,2,0.4,2,1,5,1,6,0,8,0,9,0
03_WB,28,0,17,21/08/2013,01:22:09 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,8,1
03_WB,28,0,18,21/08/2013,01:22:33 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,5,1
03_WB,28,0,19,21/08/2013,01:22:57 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,5,1
03_WB,28,0,20,21/08/2013,01:24:20 pm,horizontal,weak,1,4,0.8,1,1,2,1,4,1,5,1,6,0
03_WB,28,0,21,21/08/2013,01:24:44 pm,horizontal,weak,1,4,0.8,0,1,1,1,5,1,8,1,9,0
03_WB,28,0,22,21/08/2013,01:25:07 pm,vertical,strong,1,4,0.8,1,1,2,1,3,1,4,0,9,1
03_WB,28,0,23,21/08/2013,01:25:30 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,6,1
03_WB,28,0,24,21/08/2013,01:25:53 pm,horizontal,weak,1,4,0.8,2,1,3,1,6,1,8,1,9,0
03_WB,28,0,25,21/08/2013,01:26:17 pm,vertical,strong,1,4,0.8,1,1,2,1,3,1,5,1,8,0
03_WB,28,0,26,21/08/2013,01:26:43 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,9,1
03_WB,28,0,27,21/08/2013,01:27:07 pm,horizontal,weak,1,4,0.8,0,1,3,1,4,1,6,0,8,1
03_WB,28,0,28,21/08/2013,01:27:32 pm,vertical,strong,1,4,0.8,0,1,2,1,3,1,6,1,9,0
03_WB,28,0,29,21/08/2013,01:27:58 pm,horizontal,weak,0,5,1.0,0,1,1,1,3,1,4,1,7,1
03_WB,28,0,30,21/08/2013,01:28:22 pm,horizontal,weak,2,3,0.6,0,1,2,1,5,1,8,0,9,0
03_WB,28,0,31,21/08/2013,01:28:45 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,4,1
03_WB,28,0,32,21/08/2013,01:29:10 pm,horizontal,weak,1,4,0.8,1,1,2,1,6,0,8,1,9,1
03_WB,28,0,33,21/08/2013,01:29:43 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,8,1
03_WB,28,0,34,21/08/2013,01:30:07 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,6,1
03_WB,28,0,35,21/08/2013,01:30:32 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,5,1,7,1
03_WB,28,0,36,21/08/2013,01:30:55 pm,horizontal,weak,2,3,0.6,1,1,3,0,4,0,5,1,8,1
03_WB,28,0,37,21/08/2013,01:31:18 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,3,1,9,0
03_WB,28,0,38,21/08/2013,01:31:42 pm,horizontal,weak,1,4,0.8,0,1,3,1,4,1,5,1,6,0
03_WB,28,0,39,21/08/2013,01:33:09 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,6,1
03_WB,28,0,40,21/08/2013,01:33:33 pm,vertical,strong,1,4,0.8,0,1,1,1,6,0,8,1,9,1
03_WB,28,0,41,21/08/2013,01:33:58 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,3,1,4,0
03_WB,28,0,42,21/08/2013,01:34:22 pm,vertical,strong,0,5,1.0,0,1,2,1,3,1,4,1,8,1
03_WB,28,0,43,21/08/2013,01:34:46 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,7,1
03_WB,28,0,44,21/08/2013,01:35:09 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,8,1
03_WB,28,0,45,21/08/2013,01:35:32 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,7,1
03_WB,28,0,46,21/08/2013,01:35:57 pm,horizontal,weak,2,3,0.6,0,1,3,0,4,1,5,0,6,1
03_WB,28,0,47,21/08/2013,01:36:19 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,6,1,9,1
03_WB,28,0,48,21/08/2013,01:36:45 pm,vertical,strong,1,4,0.8,0,1,1,1,7,1,8,1,9,0
03_WB,28,0,49,21/08/2013,01:37:09 pm,vertical,strong,1,4,0.8,1,1,2,0,4,1,7,1,9,1
03_WB,28,0,50,21/08/2013,01:37:34 pm,horizontal,weak,1,4,0.8,0,1,2,1,3,1,4,0,5,1
03_WB,28,0,51,21/08/2013,01:37:57 pm,horizontal,weak,1,4,0.8,0,1,1,1,3,1,7,1,8,0
03_WB,28,0,52,21/08/2013,01:38:22 pm,horizontal,weak,3,2,0.4,1,0,4,0,5,1,6,0,7,1
03_WB,28,0,53,21/08/2013,01:38:46 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,5,1
03_WB,28,0,54,21/08/2013,01:39:09 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,6,1
03_WB,28,0,55,21/08/2013,01:39:33 pm,horizontal,weak,0,5,1.0,0,1,1,1,3,1,4,1,8,1
03_WB,28,0,56,21/08/2013,01:39:56 pm,vertical,strong,2,3,0.6,0,1,2,0,3,1,5,1,8,0
03_WB,28,0,57,21/08/2013,01:40:20 pm,vertical,strong,0,5,1.0,0,1,2,1,4,1,5,1,9,1
03_WB,28,0,58,21/08/2013,01:40:43 pm,horizontal,weak,0,5,1.0,0,1,2,1,3,1,6,1,9,1
03_WB,28,0,59,21/08/2013,01:41:11 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,5,1,7,1
04_SP,28,0,0,21/08/2013,02:18:35 pm,horizontal,weak,0,5,1.0,0,1,2,1,5,1,8,1,9,1
04_SP,28,0,1,21/08/2013,02:18:57 pm,vertical,strong,1,4,0.8,0,1,1,1,4,0,8,1,9,1
04_SP,28,0,2,21/08/2013,02:19:19 pm,horizontal,weak,0,5,1.0,0,1,1,1,3,1,5,1,8,1
04_SP,28,0,3,21/08/2013,02:19:41 pm,horizontal,weak,0,5,1.0,0,1,2,1,3,1,5,1,6,1
04_SP,28,0,4,21/08/2013,02:20:02 pm,horizontal,weak,0,5,1.0,0,1,2,1,4,1,6,1,8,1
04_SP,28,0,5,21/08/2013,02:20:28 pm,horizontal,weak,1,4,0.8,1,1,3,1,4,1,7,0,8,1
04_SP,28,0,6,21/08/2013,02:20:49 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,6,1
04_SP,28,0,7,21/08/2013,02:21:10 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,3,1,9,0
04_SP,28,0,8,21/08/2013,02:21:30 pm,vertical,strong,2,3,0.6,0,1,3,1,4,1,5,0,6,0
04_SP,28,0,9,21/08/2013,02:21:51 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,5,1
04_SP,28,0,10,21/08/2013,02:22:11 pm,horizontal,weak,0,5,1.0,0,1,2,1,3,1,5,1,9,1
04_SP,28,0,11,21/08/2013,02:22:32 pm,horizontal,weak,1,4,0.8,0,1,2,1,3,1,7,1,9,0
04_SP,28,0,12,21/08/2013,02:22:52 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,5,1
04_SP,28,0,13,21/08/2013,02:23:15 pm,vertical,strong,0,5,1.0,0,1,2,1,3,1,6,1,8,1
04_SP,28,0,14,21/08/2013,02:23:36 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,5,1,7,0
04_SP,28,0,15,21/08/2013,02:23:56 pm,vertical,strong,1,4,0.8,0,1,2,1,4,0,5,1,6,1
04_SP,28,0,16,21/08/2013,02:24:16 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,4,1
04_SP,28,0,17,21/08/2013,02:24:38 pm,vertical,strong,1,4,0.8,0,1,1,1,5,0,7,1,8,1
04_SP,28,0,18,21/08/2013,02:24:58 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,5,1
04_SP,28,0,19,21/08/2013,02:25:18 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,6,1
04_SP,28,0,20,21/08/2013,02:26:36 pm,vertical,strong,1,4,0.8,0,1,1,1,3,0,4,1,6,1
04_SP,28,0,21,21/08/2013,02:26:56 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,5,1,6,1
04_SP,28,0,22,21/08/2013,02:27:17 pm,horizontal,weak,0,5,1.0,0,1,1,1,5,1,6,1,8,1
04_SP,28,0,23,21/08/2013,02:27:38 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,5,1
04_SP,28,0,24,21/08/2013,02:27:57 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,6,1
04_SP,28,0,25,21/08/2013,02:28:17 pm,vertical,strong,0,5,1.0,0,1,2,1,3,1,5,1,6,1
04_SP,28,0,26,21/08/2013,02:28:37 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,4,1
04_SP,28,0,27,21/08/2013,02:28:56 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,3,0,4,1
04_SP,28,0,28,21/08/2013,02:29:15 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,8,1
04_SP,28,0,29,21/08/2013,02:29:37 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,5,1,7,1
04_SP,28,0,30,21/08/2013,02:29:57 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,6,1,7,1
04_SP,28,0,31,21/08/2013,02:30:17 pm,horizontal,weak,0,5,1.0,0,1,2,1,4,1,6,1,8,1
04_SP,28,0,32,21/08/2013,02:30:37 pm,horizontal,weak,1,4,0.8,0,1,3,1,5,1,7,1,8,0
04_SP,28,0,33,21/08/2013,02:30:57 pm,horizontal,weak,0,5,1.0,0,1,1,1,4,1,5,1,6,1
04_SP,28,0,34,21/08/2013,02:31:19 pm,horizontal,weak,1,4,0.8,1,1,2,0,3,1,5,1,6,1
04_SP,28,0,35,21/08/2013,02:31:39 pm,vertical,strong,1,4,0.8,0,1,1,1,3,1,4,1,9,0
04_SP,28,0,36,21/08/2013,02:32:01 pm,vertical,strong,2,3,0.6,1,1,2,0,4,1,5,1,9,0
04_SP,28,0,37,21/08/2013,02:32:20 pm,vertical,strong,0,5,1.0,0,1,2,1,3,1,4,1,7,1
04_SP,28,0,38,21/08/2013,02:32:40 pm,horizontal,weak,1,4,0.8,0,1,2,1,3,1,5,0,9,1
04_SP,28,0,39,21/08/2013,02:33:00 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,6,1
04_SP,28,0,40,21/08/2013,02:33:19 pm,vertical,strong,1,4,0.8,1,1,3,1,6,1,7,0,8,1
04_SP,28,0,41,21/08/2013,02:35:50 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,4,1
04_SP,28,0,42,21/08/2013,02:36:10 pm,vertical,strong,0,5,1.0,0,1,1,1,3,1,4,1,7,1
04_SP,28,0,43,21/08/2013,02:36:34 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,5,1,6,0
04_SP,28,0,44,21/08/2013,02:36:53 pm,horizontal,weak,2,3,0.6,1,1,3,1,4,1,5,0,9,0
04_SP,28,0,45,21/08/2013,02:37:13 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,6,1,8,1
04_SP,28,0,46,21/08/2013,02:37:32 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,8,1
04_SP,28,0,47,21/08/2013,02:37:54 pm,vertical,strong,0,5,1.0,0,1,2,1,3,1,4,1,7,1
04_SP,28,0,48,21/08/2013,02:38:13 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,5,1,7,1
04_SP,28,0,49,21/08/2013,02:38:33 pm,horizontal,weak,0,5,1.0,0,1,1,1,3,1,4,1,5,1
04_SP,28,0,50,21/08/2013,02:38:52 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,6,1,9,1
04_SP,28,0,51,21/08/2013,02:39:12 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,5,1
04_SP,28,0,52,21/08/2013,02:39:31 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,7,1
04_SP,28,0,53,21/08/2013,02:39:53 pm,horizontal,weak,1,4,0.8,0,1,1,1,4,0,5,1,8,1
04_SP,28,0,54,21/08/2013,02:40:13 pm,horizontal,weak,0,5,1.0,0,1,1,1,3,1,6,1,9,1
04_SP,28,0,55,21/08/2013,02:40:32 pm,vertical,strong,2,3,0.6,1,1,5,1,6,1,8,0,9,0
04_SP,28,0,56,21/08/2013,02:40:51 pm,horizontal,weak,0,5,1.0,0,1,2,1,3,1,4,1,5,1
04_SP,28,0,57,21/08/2013,02:41:11 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,9,1
04_SP,28,0,58,21/08/2013,02:41:30 pm,vertical,strong,1,4,0.8,0,1,1,1,3,1,5,1,8,0
04_SP,28,0,59,21/08/2013,02:41:49 pm,vertical,strong,0,5,1.0,0,1,1,1,3,1,4,1,9,1
05_AJ,24,1,0,21/08/2013,03:11:05 pm,horizontal,weak,1,4,0.8,0,1,2,1,3,1,7,0,9,1
05_AJ,24,1,1,21/08/2013,03:11:27 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,3,1,5,0
05_AJ,24,1,2,21/08/2013,03:11:49 pm,vertical,strong,2,3,0.6,1,1,2,1,3,1,4,0,8,0
05_AJ,24,1,3,21/08/2013,03:12:13 pm,vertical,strong,2,3,0.6,0,1,2,1,6,0,7,0,9,1
05_AJ,24,1,4,21/08/2013,03:12:38 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,6,0,9,1
05_AJ,24,1,5,21/08/2013,03:12:58 pm,horizontal,weak,1,4,0.8,0,1,2,1,3,0,5,1,6,1
05_AJ,24,1,6,21/08/2013,03:13:20 pm,vertical,strong,1,4,0.8,0,1,2,1,4,1,5,0,7,1
05_AJ,24,1,7,21/08/2013,03:13:41 pm,horizontal,weak,3,2,0.4,0,1,4,0,6,0,7,0,8,1
05_AJ,24,1,8,21/08/2013,03:14:01 pm,vertical,strong,1,4,0.8,0,1,3,1,5,0,6,1,8,1
05_AJ,24,1,9,21/08/2013,03:14:23 pm,vertical,strong,2,3,0.6,0,1,1,0,6,1,7,1,9,0
05_AJ,24,1,10,21/08/2013,03:14:44 pm,horizontal,weak,2,3,0.6,1,1,3,1,4,1,5,0,7,0
05_AJ,24,1,11,21/08/2013,03:15:06 pm,horizontal,weak,3,2,0.4,2,1,4,1,6,0,7,0,9,0
05_AJ,24,1,12,21/08/2013,03:15:26 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,5,1,6,1
05_AJ,24,1,13,21/08/2013,03:15:46 pm,horizontal,weak,3,2,0.4,3,0,4,0,5,1,6,1,8,0
05_AJ,24,1,14,21/08/2013,03:16:07 pm,horizontal,weak,0,5,1.0,0,1,1,1,4,1,5,1,7,1
05_AJ,24,1,15,21/08/2013,03:16:35 pm,vertical,strong,2,3,0.6,2,0,4,0,5,1,6,1,8,1
05_AJ,24,1,16,21/08/2013,03:16:55 pm,vertical,strong,1,4,0.8,0,1,4,1,7,1,8,0,9,1
05_AJ,24,1,17,21/08/2013,03:17:17 pm,vertical,strong,3,2,0.4,2,1,3,0,4,0,6,1,9,0
05_AJ,24,1,18,21/08/2013,03:17:39 pm,vertical,strong,2,3,0.6,0,1,1,1,2,1,3,0,8,0
05_AJ,24,1,19,21/08/2013,03:17:59 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,3,0,4,1
05_AJ,24,1,20,21/08/2013,03:18:22 pm,horizontal,weak,3,2,0.4,1,1,3,0,4,0,5,1,9,0
05_AJ,24,1,21,21/08/2013,03:18:42 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,8,1
05_AJ,24,1,22,21/08/2013,03:19:03 pm,horizontal,weak,2,3,0.6,1,1,2,1,4,0,6,0,9,1
05_AJ,24,1,23,21/08/2013,03:19:25 pm,vertical,strong,1,4,0.8,0,1,1,1,3,1,8,0,9,1
05_AJ,24,1,24,21/08/2013,03:19:46 pm,horizontal,weak,0,5,1.0,0,1,2,1,3,1,4,1,5,1
05_AJ,24,1,25,21/08/2013,03:20:08 pm,vertical,strong,2,3,0.6,1,1,2,0,4,1,5,0,8,1
05_AJ,24,1,26,21/08/2013,03:20:30 pm,horizontal,weak,3,2,0.4,0,1,2,1,4,0,5,0,6,0
05_AJ,24,1,27,21/08/2013,03:20:50 pm,horizontal,weak,2,3,0.6,1,1,2,1,7,1,8,0,9,0
05_AJ,24,1,28,21/08/2013,03:21:10 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,4,1
05_AJ,24,1,29,21/08/2013,03:21:51 pm,horizontal,weak,2,3,0.6,0,1,1,1,2,1,3,0,6,0
05_AJ,24,1,30,21/08/2013,03:22:15 pm,horizontal,weak,2,3,0.6,0,1,3,1,6,0,8,0,9,1
05_AJ,24,1,31,21/08/2013,03:22:36 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,5,1
05_AJ,24,1,32,21/08/2013,03:22:56 pm,horizontal,weak,2,3,0.6,0,1,2,1,3,1,4,0,7,0
05_AJ,24,1,33,21/08/2013,03:23:17 pm,vertical,strong,1,4,0.8,0,1,2,1,3,1,5,0,9,1
05_AJ,24,1,34,21/08/2013,03:23:38 pm,vertical,strong,1,4,0.8,0,1,1,1,2,0,7,1,9,1
05_AJ,24,1,35,21/08/2013,03:23:59 pm,vertical,strong,2,3,0.6,2,1,3,1,4,1,5,0,6,0
05_AJ,24,1,36,21/08/2013,03:24:20 pm,vertical,strong,3,2,0.4,3,1,4,0,5,0,6,1,7,0
05_AJ,24,1,37,21/08/2013,03:24:42 pm,horizontal,weak,2,3,0.6,0,1,2,0,4,0,5,1,9,1
05_AJ,24,1,38,21/08/2013,03:25:02 pm,vertical,strong,2,3,0.6,0,1,2,0,3,1,6,1,7,0
05_AJ,24,1,39,21/08/2013,03:25:23 pm,horizontal,weak,3,2,0.4,1,1,2,1,7,0,8,0,9,0
05_AJ,24,1,40,21/08/2013,03:25:45 pm,horizontal,weak,2,3,0.6,3,1,4,1,5,0,7,0,9,1
