participant,trial,frame,t_ms,dot,x,y
01_SV,0,62,3150,8,873.0,385.0
01_SV,0,62,3150,9,139.0,1303.0
01_SV,0,63,3200,0,778.0,401.0
01_SV,0,63,3200,1,1139.0,1095.0
01_SV,0,63,3200,2,1026.0,667.0
01_SV,0,63,3200,3,964.0,1236.0
01_SV,0,63,3200,4,712.0,432.0
01_SV,0,63,3200,5,532.0,657.0
01_SV,0,63,3200,6,224.0,366.0
01_SV,0,63,3200,7,1268.0,281.0
01_SV,0,63,3200,8,866.0,376.0
01_SV,0,63,3200,9,129.0,1299.0
01_SV,0,64,3250,0,780.0,412.0
01_SV,0,64,3250,1,1148.0,1102.0
01_SV,0,64,3250,2,1019.0,675.0
01_SV,0,64,3250,3,969.0,1246.0
01_SV,0,64,3250,4,712.0,432.0
01_SV,0,64,3250,5,531.0,668.0
01_SV,0,64,3250,6,219.0,356.0
01_SV,0,64,3250,7,1276.0,288.0
01_SV,0,64,3250,8,866.0,376.0
01_SV,0,64,3250,9,119.0,1296.0
01_SV,0,65,3300,0,780.0,412.0
01_SV,0,65,3300,1,1157.0,1109.0
01_SV,0,65,3300,2,1012.0,683.0
01_SV,0,65,3300,3,974.0,1256.0
01_SV,0,65,3300,4,701.0,434.0
01_SV,0,65,3300,5,530.0,679.0
01_SV,0,65,3300,6,213.0,347.0
01_SV,0,65,3300,7,1284.0,295.0
01_SV,0,65,3300,8,873.0,385.0
01_SV,0,65,3300,9,109.0,1293.0
01_SV,0,66,3350,0,778.0,401.0
01_SV,0,66,3350,1,1165.0,1116.0
01_SV,0,66,3350,2,1005.0,691.0
01_SV,0,66,3350,3,979.0,1266.0
01_SV,0,66,3350,4,690.0,436.0
01_SV,0,66,3350,5,529.0,690.0
01_SV,0,66,3350,6,207.0,338.0
01_SV,0,66,3350,7,1292.0,302.0
01_SV,0,66,3350,8,880.0,393.0
01_SV,0,66,3350,9,98.0,1290.0
01_SV,0,67,3400,0,776.0,390.0
01_SV,0,67,3400,1,1174.0,1123.0
01_SV,0,67,3400,2,998.0,699.0
01_SV,0,67,3400,3,984.0,1276.0
01_SV,0,67,3400,4,679.0,438.0
01_SV,0,67,3400,5,529.0,701.0
01_SV,0,67,3400,6,201.0,329.0
01_SV,0,67,3400,7,1300.0,309.0
01_SV,0,67,3400,8,887.0,402.0
01_SV,0,67,3400,9,87.0,1287.0
01_SV,0,68,3450,0,774.0,379.0
01_SV,0,68,3450,1,1183.0,1130.0
01_SV,0,68,3450,2,991.0,707.0
01_SV,0,68,3450,3,989.0,1286.0
01_SV,0,68,3450,4,668.0,440.0
01_SV,0,68,3450,5,529.0,712.0
01_SV,0,68,3450,6,194.0,320.0
01_SV,0,68,3450,7,1308.0,316.0
01_SV,0,68,3450,8,894.0,410.0
01_SV,0,68,3450,9,76.0,1284.0
01_SV,0,69,3500,0,771.0,368.0
01_SV,0,69,3500,1,1191.0,1137.0
01_SV,0,69,3500,2,984.0,715.0
01_SV,0,69,3500,3,994.0,1296.0
01_SV,0,69,3500,4,657.0,442.0
01_SV,0,69,3500,5,529.0,723.0
01_SV,0,69,3500,6,187.0,311.0
01_SV,0,69,3500,7,1316.0,323.0
01_SV,0,69,3500,8,901.0,418.0
01_SV,0,69,3500,9,65.0,1281.0
01_SV,0,70,3550,0,769.0,357.0
01_SV,0,70,3550,1,1199.0,1144.0
01_SV,0,70,3550,2,977.0,723.0
01_SV,0,70,3550,3,999.0,1306.0
01_SV,0,70,3550,4,646.0,444.0
01_SV,0,70,3550,5,529.0,734.0
01_SV,0,70,3550,6,181.0,302.0
01_SV,0,70,3550,7,1324.0,330.0
01_SV,0,70,3550,8,908.0,426.0
01_SV,0,70,3550,9,54.0,1278.0
01_SV,0,71,3600,0,766.0,346.0
01_SV,0,71,3600,1,1207.0,1151.0
01_SV,0,71,3600,2,970.0,731.0
01_SV,0,71,3600,3,1004.0,1316.0
01_SV,0,71,3600,4,635.0,446.0
01_SV,0,71,3600,5,529.0,745.0
01_SV,0,71,3600,6,174.0,293.0
01_SV,0,71,3600,7,1332.0,337.0
01_SV,0,71,3600,8,915.0,434.0
01_SV,0,71,3600,9,43.0,1275.0
01_SV,0,72,3650,0,763.0,335.0
01_SV,0,72,3650,1,1215.0,1158.0
01_SV,0,72,3650,2,963.0,739.0
01_SV,0,72,3650,3,1009.0,1326.0
01_SV,0,72,3650,4,624.0,448.0
01_SV,0,72,3650,5,529.0,756.0
01_SV,0,72,3650,6,167.0,284.0
01_SV,0,72,3650,7,1340.0,344.0
01_SV,0,72,3650,8,922.0,442.0
01_SV,0,72,3650,9,32.0,1272.0
01_SV,0,73,3700,0,760.0,324.0
01_SV,0,73,3700,1,1223.0,1166.0
01_SV,0,73,3700,2,956.0,747.0
01_SV,0,73,3700,3,1014.0,1336.0
01_SV,0,73,3700,4,613.0,450.0
01_SV,0,73,3700,5,529.0,767.0
01_SV,0,73,3700,6,160.0,275.0
01_SV,0,73,3700,7,1348.0,351.0
01_SV,0,73,3700,8,929.0,450.0
01_SV,0,73,3700,9,21.0,1270.0
01_SV,0,74,3750,0,757.0,313.0
01_SV,0,74,3750,1,1231.0,1173.0
01_SV,0,74,3750,2,948.0,755.0
01_SV,0,74,3750,3,1020.0,1345.0
01_SV,0,74,3750,4,602.0,452.0
01_SV,0,74,3750,5,530.0,778.0
01_SV,0,74,3750,6,153.0,266.0
01_SV,0,74,3750,7,1348.0,351.0
01_SV,0,74,3750,8,936.0,458.0
01_SV,0,74,3750,9,21.0,1270.0
01_SV,0,75,3800,0,754.0,302.0
01_SV,0,75,3800,1,1239.0,1181.0
01_SV,0,75,3800,2,940.0,763.0
01_SV,0,75,3800,3,1020.0,1345.0
01_SV,0,75,3800,4,591.0,454.0
01_SV,0,75,3800,5,530.0,789.0
01_SV,0,75,3800,6,146.0,257.0
01_SV,0,75,3800,7,1340.0,358.0
01_SV,0,75,3800,8,943.0,466.0
01_SV,0,75,3800,9,32.0,1268.0
01_SV,0,76,3850,0,751.0,291.0
01_SV,0,76,3850,1,1247.0,1188.0
01_SV,0,76,3850,2,932.0,771.0
01_SV,0,76,3850,3,1026.0,1336.0
01_SV,0,76,3850,4,580.0,456.0
01_SV,0,76,3850,5,530.0,800.0
01_SV,0,76,3850,6,139.0,248.0
01_SV,0,76,3850,7,1332.0,365.0
01_SV,0,76,3850,8,950.0,474.0
01_SV,0,76,3850,9,43.0,1266.0
01_SV,0,77,3900,0,748.0,280.0
01_SV,0,77,3900,1,1255.0,1195.0
01_SV,0,77,3900,2,924.0,778.0
01_SV,0,77,3900,3,1032.0,1327.0
01_SV,0,77,3900,4,569.0,458.0
01_SV,0,77,3900,5,531.0,811.0
01_SV,0,77,3900,6,132.0,239.0
01_SV,0,77,3900,7,1324.0,372.0
01_SV,0,77,3900,8,957.0,483.0
01_SV,0,77,3900,9,54.0,1264.0
01_SV,0,78,3950,0,745.0,269.0
01_SV,0,78,3950,1,1263.0,1202.0
01_SV,0,78,3950,2,916.0,786.0
01_SV,0,78,3950,3,1038.0,1318.0
01_SV,0,78,3950,4,558.0,460.0
01_SV,0,78,3950,5,532.0,822.0
01_SV,0,78,3950,6,125.0,230.0
01_SV,0,78,3950,7,1316.0,379.0
01_SV,0,78,3950,8,964.0,492.0
01_SV,0,78,3950,9,65.0,1262.0
01_SV,0,79,4000,0,742.0,259.0
01_SV,0,79,4000,1,1271.0,1209.0
01_SV,0,79,4000,2,908.0,794.0
01_SV,0,79,4000,3,1044.0,1309.0
01_SV,0,79,4000,4,547.0,462.0
01_SV,0,79,4000,5,533.0,833.0
01_SV,0,79,4000,6,118.0,221.0
01_SV,0,79,4000,7,1307.0,386.0
01_SV,0,79,4000,8,971.0,501.0
01_SV,0,79,4000,9,76.0,1260.0
01_SV,0,80,4050,0,738.0,249.0
01_SV,0,80,4050,1,1279.0,1216.0
01_SV,0,80,4050,2,900.0,802.0
01_SV,0,80,4050,3,1050.0,1300.0
01_SV,0,80,4050,4,536.0,464.0
01_SV,0,80,4050,5,534.0,844.0
01_SV,0,80,4050,6,111.0,213.0
01_SV,0,80,4050,7,1299.0,393.0
01_SV,0,80,4050,8,971.0,501.0
01_SV,0,80,4050,9,87.0,1258.0
01_SV,0,81,4100,0,734.0,239.0
01_SV,0,81,4100,1,1287.0,1223.0
01_SV,0,81,4100,2,892.0,809.0
01_SV,0,81,4100,3,1056.0,1291.0
01_SV,0,81,4100,4,525.0,466.0
01_SV,0,81,4100,5,535.0,855.0
01_SV,0,81,4100,6,104.0,205.0
01_SV,0,81,4100,7,1291.0,400.0
01_SV,0,81,4100,8,964.0,492.0
01_SV,0,81,4100,9,98.0,1256.0
01_SV,0,82,4150,0,730.0,229.0
01_SV,0,82,4150,1,1296.0,1230.0
01_SV,0,82,4150,2,884.0,816.0
01_SV,0,82,4150,3,1062.0,1282.0
01_SV,0,82,4150,4,514.0,467.0
01_SV,0,82,4150,5,537.0,866.0
01_SV,0,82,4150,6,97.0,197.0
01_SV,0,82,4150,7,1283.0,407.0
01_SV,0,82,4150,8,958.0,483.0
01_SV,0,82,4150,9,109.0,1254.0
01_SV,0,83,4200,0,726.0,219.0
01_SV,0,83,4200,1,1305.0,1237.0
01_SV,0,83,4200,2,876.0,823.0
01_SV,0,83,4200,3,1068.0,1273.0
01_SV,0,83,4200,4,503.0,468.0
01_SV,0,83,4200,5,539.0,877.0
01_SV,0,83,4200,6,90.0,189.0
01_SV,0,83,4200,7,1275.0,414.0
01_SV,0,83,4200,8,952.0,474.0
01_SV,0,83,4200,9,120.0,1252.0
01_SV,0,84,4250,0,722.0,209.0
01_SV,0,84,4250,1,1314.0,1243.0
01_SV,0,84,4250,2,868.0,830.0
01_SV,0,84,4250,3,1073.0,1263.0
01_SV,0,84,4250,4,492.0,469.0
01_SV,0,84,4250,5,541.0,888.0
01_SV,0,84,4250,6,83.0,181.0
01_SV,0,84,4250,7,1266.0,421.0
01_SV,0,84,4250,8,946.0,465.0
01_SV,0,84,4250,9,131.0,1249.0
01_SV,0,85,4300,0,718.0,199.0
01_SV,0,85,4300,1,1323.0,1250.0
01_SV,0,85,4300,2,860.0,837.0
01_SV,0,85,4300,3,1079.0,1254.0
01_SV,0,85,4300,4,481.0,470.0
01_SV,0,85,4300,5,543.0,899.0
01_SV,0,85,4300,6,76.0,173.0
01_SV,0,85,4300,7,1258.0,428.0
01_SV,0,85,4300,8,940.0,456.0
01_SV,0,85,4300,9,142.0,1247.0
01_SV,0,86,4350,0,714.0,189.0
01_SV,0,86,4350,1,1332.0,1257.0
01_SV,0,86,4350,2,852.0,844.0
01_SV,0,86,4350,3,1084.0,1244.0
01_SV,0,86,4350,4,470.0,471.0
01_SV,0,86,4350,5,545.0,910.0
01_SV,0,86,4350,6,68.0,165.0
01_SV,0,86,4350,7,1250.0,435.0
01_SV,0,86,4350,8,934.0,447.0
01_SV,0,86,4350,9,153.0,1244.0
01_SV,0,87,4400,0,710.0,179.0
01_SV,0,87,4400,1,1341.0,1264.0
01_SV,0,87,4400,2,843.0,851.0
01_SV,0,87,4400,3,1089.0,1234.0
01_SV,0,87,4400,4,459.0,471.0
01_SV,0,87,4400,5,548.0,921.0
01_SV,0,87,4400,6,61.0,157.0
01_SV,0,87,4400,7,1242.0,442.0
01_SV,0,87,4400,8,928.0,438.0
01_SV,0,87,4400,9,164.0,1241.0
01_SV,0,88,4450,0,706.0,169.0
01_SV,0,88,4450,1,1341.0,1264.0
01_SV,0,88,4450,2,834.0,858.0
01_SV,0,88,4450,3,1094.0,1224.0
01_SV,0,88,4450,4,448.0,471.0
01_SV,0,88,4450,5,551.0,932.0
01_SV,0,88,4450,6,53.0,149.0
01_SV,0,88,4450,7,1234.0,449.0
01_SV,0,88,4450,8,922.0,429.0
01_SV,0,88,4450,9,175.0,1238.0
01_SV,0,89,4500,0,702.0,159.0
01_SV,0,89,4500,1,1341.0,1264.0
01_SV,0,89,4500,2,825.0,865.0
01_SV,0,89,4500,3,1094.0,1224.0
01_SV,0,89,4500,4,437.0,471.0
01_SV,0,89,4500,5,554.0,943.0
01_SV,0,89,4500,6,46.0,141.0
01_SV,0,89,4500,7,1226.0,456.0
01_SV,0,89,4500,8,916.0,420.0
01_SV,0,89,4500,9,186.0,1235.0
01_SV,0,90,4550,0,698.0,149.0
01_SV,0,90,4550,1,1341.0,1264.0
01_SV,0,90,4550,2,816.0,872.0
01_SV,0,90,4550,3,1089.0,1234.0
01_SV,0,90,4550,4,426.0,471.0
01_SV,0,90,4550,5,557.0,954.0
01_SV,0,90,4550,6,38.0,133.0
01_SV,0,90,4550,7,1218.0,463.0
01_SV,0,90,4550,8,910.0,411.0
01_SV,0,90,4550,9,197.0,1232.0
01_SV,0,91,4600,0,694.0,139.0
01_SV,0,91,4600,1,1332.0,1257.0
01_SV,0,91,4600,2,807.0,879.0
01_SV,0,91,4600,3,1084.0,1244.0
01_SV,0,91,4600,4,415.0,472.0
01_SV,0,91,4600,5,560.0,965.0
01_SV,0,91,4600,6,30.0,125.0
01_SV,0,91,4600,7,1210.0,470.0
01_SV,0,91,4600,8,904.0,402.0
01_SV,0,91,4600,9,207.0,1229.0
01_SV,0,92,4650,0,691.0,129.0
01_SV,0,92,4650,1,1323.0,1251.0
01_SV,0,92,4650,2,798.0,885.0
01_SV,0,92,4650,3,1079.0,1254.0
01_SV,0,92,4650,4,404.0,473.0
01_SV,0,92,4650,5,563.0,975.0
01_SV,0,92,4650,6,22.0,117.0
01_SV,0,92,4650,7,1202.0,477.0
01_SV,0,92,4650,8,898.0,393.0
01_SV,0,92,4650,9,217.0,1225.0
01_SV,0,93,4700,0,688.0,119.0
01_SV,0,93,4700,1,1314.0,1245.0
01_SV,0,93,4700,2,789.0,891.0
01_SV,0,93,4700,3,1074.0,1264.0
01_SV,0,93,4700,4,393.0,474.0
01_SV,0,93,4700,5,567.0,985.0
01_SV,0,93,4700,6,22.0,117.0
01_SV,0,93,4700,7,1194.0,484.0
01_SV,0,93,4700,8,892.0,384.0
01_SV,0,93,4700,9,227.0,1222.0
01_SV,0,94,4750,0,685.0,108.0
01_SV,0,94,4750,1,1305.0,1239.0
01_SV,0,94,4750,2,780.0,897.0
01_SV,0,94,4750,3,1069.0,1274.0
01_SV,0,94,4750,4,382.0,475.0
01_SV,0,94,4750,5,571.0,995.0
01_SV,0,94,4750,6,30.0,109.0
01_SV,0,94,4750,7,1186.0,491.0
01_SV,0,94,4750,8,886.0,375.0
01_SV,0,94,4750,9,238.0,1219.0
01_SV,0,95,4800,0,682.0,98.0
01_SV,0,95,4800,1,1296.0,1233.0
01_SV,0,95,4800,2,771.0,903.0
01_SV,0,95,4800,3,1064.0,1284.0
01_SV,0,95,4800,4,371.0,476.0
01_SV,0,95,4800,5,575.0,1005.0
01_SV,0,95,4800,6,38.0,101.0
01_SV,0,95,4800,7,1178.0,498.0
01_SV,0,95,4800,8,880.0,366.0
01_SV,0,95,4800,9,249.0,1216.0
01_SV,0,96,4850,0,679.0,88.0
01_SV,0,96,4850,1,1287.0,1227.0
01_SV,0,96,4850,2,762.0,909.0
01_SV,0,96,4850,3,1059.0,1294.0
01_SV,0,96,4850,4,360.0,477.0
01_SV,0,96,4850,5,579.0,1015.0
01_SV,0,96,4850,6,46.0,93.0
01_SV,0,96,4850,7,1170.0,505.0
01_SV,0,96,4850,8,874.0,357.0
01_SV,0,96,4850,9,260.0,1213.0
01_SV,0,97,4900,0,676.0,77.0
01_SV,0,97,4900,1,1278.0,1221.0
01_SV,0,97,4900,2,753.0,915.0
01_SV,0,97,4900,3,1054.0,1304.0
01_SV,0,97,4900,4,349.0,478.0
01_SV,0,97,4900,5,583.0,1025.0
01_SV,0,97,4900,6,54.0,86.0
01_SV,0,97,4900,7,1162.0,512.0
01_SV,0,97,4900,8,868.0,348.0
01_SV,0,97,4900,9,270.0,1210.0
01_SV,0,98,4950,0,673.0,66.0
01_SV,0,98,4950,1,1269.0,1215.0
01_SV,0,98,4950,2,744.0,921.0
01_SV,0,98,4950,3,1050.0,1314.0
01_SV,0,98,4950,4,338.0,479.0
01_SV,0,98,4950,5,587.0,1035.0
01_SV,0,98,4950,6,62.0,78.0
01_SV,0,98,4950,7,1154.0,520.0
01_SV,0,98,4950,8,862.0,339.0
01_SV,0,98,4950,9,280.0,1206.0
01_SV,0,99,5000,0,670.0,55.0
01_SV,0,99,5000,1,1260.0,1209.0
01_SV,0,99,5000,2,734.0,926.0
01_SV,0,99,5000,3,1046.0,1324.0
01_SV,0,99,5000,4,327.0,480.0
01_SV,0,99,5000,5,590.0,1045.0
01_SV,0,99,5000,6,70.0,70.0
01_SV,0,99,5000,7,1146.0,528.0
01_SV,0,99,5000,8,856.0,330.0
01_SV,0,99,5000,9,290.0,1202.0
01_SV,0,100,5050,0,667.0,45.0
01_SV,0,100,5050,1,1251.0,1203.0
01_SV,0,100,5050,2,724.0,931.0
01_SV,0,100,5050,3,1042.0,1334.0
01_SV,0,100,5050,4,316.0,481.0
01_SV,0,100,5050,5,593.0,1055.0
01_SV,0,100,5050,6,78.0,62.0
01_SV,0,100,5050,7,1138.0,536.0
01_SV,0,100,5050,8,850.0,320.0
01_SV,0,100,5050,9,300.0,1198.0
01_SV,0,101,5100,0,663.0,35.0
01_SV,0,101,5100,1,1242.0,1197.0
01_SV,0,101,5100,2,714.0,937.0
01_SV,0,101,5100,3,1038.0,1344.0
01_SV,0,101,5100,4,305.0,482.0
01_SV,0,101,5100,5,597.0,1065.0
01_SV,0,101,5100,6,86.0,54.0
01_SV,0,101,5100,7,1130.0,544.0
01_SV,0,101,5100,8,845.0,310.0
01_SV,0,101,5100,9,310.0,1194.0
01_SV,0,102,5150,0,659.0,25.0
01_SV,0,102,5150,1,1233.0,1191.0
01_SV,0,102,5150,2,704.0,942.0
01_SV,0,102,5150,3,1038.0,1344.0
01_SV,0,102,5150,4,294.0,483.0
01_SV,0,102,5150,5,601.0,1075.0
01_SV,0,102,5150,6,93.0,46.0
01_SV,0,102,5150,7,1122.0,552.0
01_SV,0,102,5150,8,839.0,300.0
01_SV,0,102,5150,9,320.0,1190.0
01_SV,0,103,5200,0,659.0,25.0
01_SV,0,103,5200,1,1224.0,1185.0
01_SV,0,103,5200,2,694.0,947.0
01_SV,0,103,5200,3,1034.0,1334.0
01_SV,0,103,5200,4,283.0,484.0
01_SV,0,103,5200,5,605.0,1085.0
01_SV,0,103,5200,6,100.0,38.0
01_SV,0,103,5200,7,1114.0,560.0
01_SV,0,103,5200,8,834.0,290.0
01_SV,0,103,5200,9,330.0,1187.0
01_SV,0,104,5250,0,655.0,35.0
01_SV,0,104,5250,1,1215.0,1179.0
01_SV,0,104,5250,2,684.0,952.0
01_SV,0,104,5250,3,1030.0,1324.0
01_SV,0,104,5250,4,272.0,484.0
01_SV,0,104,5250,5,605.0,1085.0
01_SV,0,104,5250,6,107.0,30.0
01_SV,0,104,5250,7,1106.0,568.0
01_SV,0,104,5250,8,829.0,280.0
01_SV,0,104,5250,9,341.0,1184.0
01_SV,0,105,5300,0,652.0,45.0
01_SV,0,105,5300,1,1206.0,1173.0
01_SV,0,105,5300,2,684.0,952.0
01_SV,0,105,5300,3,1026.0,1314.0
01_SV,0,105,5300,4,261.0,484.0
01_SV,0,105,5300,5,602.0,1075.0
01_SV,0,105,5300,6,114.0,22.0
01_SV,0,105,5300,7,1099.0,576.0
01_SV,0,105,5300,8,824.0,270.0
01_SV,0,105,5300,9,351.0,1181.0
01_SV,0,106,5350,0,649.0,56.0
01_SV,0,106,5350,1,1197.0,1167.0
01_SV,0,106,5350,2,694.0,948.0
01_SV,0,106,5350,3,1022.0,1304.0
01_SV,0,106,5350,4,250.0,485.0
01_SV,0,106,5350,5,598.0,1065.0
01_SV,0,106,5350,6,114.0,22.0
01_SV,0,106,5350,7,1092.0,584.0
01_SV,0,106,5350,8,819.0,260.0
01_SV,0,106,5350,9,361.0,1178.0
01_SV,0,107,5400,0,646.0,67.0
01_SV,0,107,5400,1,1188.0,1161.0
01_SV,0,107,5400,2,704.0,944.0
01_SV,0,107,5400,3,1018.0,1294.0
01_SV,0,107,5400,4,239.0,485.0
01_SV,0,107,5400,5,594.0,1055.0
01_SV,0,107,5400,6,121.0,31.0
01_SV,0,107,5400,7,1084.0,592.0
01_SV,0,107,5400,8,815.0,250.0
01_SV,0,107,5400,9,371.0,1174.0
01_SV,0,108,5450,0,643.0,78.0
01_SV,0,108,5450,1,1179.0,1155.0
01_SV,0,108,5450,2,714.0,940.0
01_SV,0,108,5450,3,1014.0,1284.0
01_SV,0,108,5450,4,228.0,486.0
01_SV,0,108,5450,5,590.0,1045.0
01_SV,0,108,5450,6,128.0,39.0
01_SV,0,108,5450,7,1076.0,600.0
01_SV,0,108,5450,8,811.0,240.0
01_SV,0,108,5450,9,381.0,1170.0
01_SV,0,109,5500,0,640.0,89.0
01_SV,0,109,5500,1,1170.0,1148.0
01_SV,0,109,5500,2,724.0,936.0
01_SV,0,109,5500,3,1010.0,1274.0
01_SV,0,109,5500,4,217.0,487.0
01_SV,0,109,5500,5,586.0,1035.0
01_SV,0,109,5500,6,135.0,47.0
01_SV,0,109,5500,7,1069.0,608.0
01_SV,0,109,5500,8,806.0,230.0
01_SV,0,109,5500,9,391.0,1167.0
01_SV,0,110,5550,0,638.0,100.0
01_SV,0,110,5550,1,1161.0,1142.0
01_SV,0,110,5550,2,734.0,932.0
01_SV,0,110,5550,3,1006.0,1264.0
01_SV,0,110,5550,4,206.0,487.0
01_SV,0,110,5550,5,583.0,1025.0
01_SV,0,110,5550,6,142.0,55.0
01_SV,0,110,5550,7,1061.0,616.0
01_SV,0,110,5550,8,801.0,220.0
01_SV,0,110,5550,9,402.0,1164.0
01_SV,0,111,5600,0,635.0,111.0
01_SV,0,111,5600,1,1152.0,1136.0
01_SV,0,111,5600,2,744.0,928.0
01_SV,0,111,5600,3,1002.0,1254.0
01_SV,0,111,5600,4,195.0,487.0
01_SV,0,111,5600,5,579.0,1015.0
01_SV,0,111,5600,6,150.0,63.0
01_SV,0,111,5600,7,1053.0,624.0
01_SV,0,111,5600,8,796.0,210.0
01_SV,0,111,5600,9,413.0,1161.0
01_SV,0,112,5650,0,632.0,122.0
01_SV,0,112,5650,1,1143.0,1130.0
01_SV,0,112,5650,2,755.0,925.0
01_SV,0,112,5650,3,998.0,1244.0
01_SV,0,112,5650,4,184.0,487.0
01_SV,0,112,5650,5,575.0,1005.0
01_SV,0,112,5650,6,158.0,71.0
01_SV,0,112,5650,7,1045.0,632.0
01_SV,0,112,5650,8,791.0,200.0
01_SV,0,112,5650,9,413.0,1161.0
01_SV,0,113,5700,0,630.0,133.0
01_SV,0,113,5700,1,1134.0,1124.0
01_SV,0,113,5700,2,766.0,922.0
01_SV,0,113,5700,3,994.0,1234.0
01_SV,0,113,5700,4,173.0,488.0
01_SV,0,113,5700,5,575.0,1005.0
01_SV,0,113,5700,6,165.0,79.0
01_SV,0,113,5700,7,1037.0,640.0
01_SV,0,113,5700,8,786.0,190.0
01_SV,0,113,5700,9,402.0,1163.0
01_SV,0,114,5750,0,628.0,144.0
01_SV,0,114,5750,1,1125.0,1118.0
01_SV,0,114,5750,2,777.0,919.0
01_SV,0,114,5750,3,989.0,1224.0
01_SV,0,114,5750,4,162.0,488.0
01_SV,0,114,5750,5,579.0,1015.0
01_SV,0,114,5750,6,172.0,87.0
01_SV,0,114,5750,7,1029.0,648.0
01_SV,0,114,5750,8,781.0,180.0
01_SV,0,114,5750,9,391.0,1165.0
01_SV,0,115,5800,0,626.0,155.0
01_SV,0,115,5800,1,1116.0,1112.0
01_SV,0,115,5800,2,788.0,916.0
01_SV,0,115,5800,3,984.0,1214.0
01_SV,0,115,5800,4,151.0,488.0
01_SV,0,115,5800,5,583.0,1025.0
01_SV,0,115,5800,6,179.0,95.0
01_SV,0,115,5800,7,1022.0,656.0
01_SV,0,115,5800,8,776.0,170.0
01_SV,0,115,5800,9,380.0,1167.0
01_SV,0,116,5850,0,624.0,166.0
01_SV,0,116,5850,1,1107.0,1106.0
01_SV,0,116,5850,2,799.0,913.0
01_SV,0,116,5850,3,979.0,1204.0
01_SV,0,116,5850,4,140.0,489.0
01_SV,0,116,5850,5,587.0,1035.0
01_SV,0,116,5850,6,186.0,103.0
01_SV,0,116,5850,7,1015.0,664.0
01_SV,0,116,5850,8,771.0,160.0
01_SV,0,116,5850,9,369.0,1170.0
01_SV,0,117,5900,0,622.0,177.0
01_SV,0,117,5900,1,1097.0,1101.0
01_SV,0,117,5900,2,799.0,913.0
01_SV,0,117,5900,3,974.0,1194.0
01_SV,0,117,5900,4,129.0,490.0
01_SV,0,117,5900,5,591.0,1045.0
01_SV,0,117,5900,6,193.0,111.0
01_SV,0,117,5900,7,1008.0,672.0
01_SV,0,117,5900,8,766.0,150.0
01_SV,0,117,5900,9,358.0,1173.0
01_SV,0,118,5950,0,620.0,188.0
01_SV,0,118,5950,1,1087.0,1096.0
01_SV,0,118,5950,2,788.0,916.0
01_SV,0,118,5950,3,969.0,1184.0
01_SV,0,118,5950,4,118.0,491.0
01_SV,0,118,5950,5,596.0,1055.0
01_SV,0,118,5950,6,200.0,119.0
01_SV,0,118,5950,7,1001.0,681.0
01_SV,0,118,5950,8,762.0,140.0
01_SV,0,118,5950,9,347.0,1176.0
01_SV,0,119,6000,0,618.0,199.0
01_SV,0,119,6000,1,1077.0,1091.0
01_SV,0,119,6000,2,777.0,919.0
01_SV,0,119,6000,3,964.0,1174.0
01_SV,0,119,6000,4,107.0,493.0
01_SV,0,119,6000,5,601.0,1065.0
01_SV,0,119,6000,6,207.0,127.0
01_SV,0,119,6000,7,994.0,690.0
01_SV,0,119,6000,8,758.0,130.0
01_SV,0,119,6000,9,336.0,1179.0
01_SV,0,120,6050,0,616.0,210.0
01_SV,0,120,6050,1,1067.0,1086.0
01_SV,0,120,6050,2,766.0,922.0
01_SV,0,120,6050,3,959.0,1164.0
01_SV,0,120,6050,4,96.0,494.0
01_SV,0,120,6050,5,606.0,1075.0
01_SV,0,120,6050,6,214.0,135.0
01_SV,0,120,6050,7,987.0,699.0
01_SV,0,120,6050,8,753.0,120.0
01_SV,0,120,6050,9,325.0,1182.0
01_SV,0,121,6100,0,614.0,221.0
01_SV,0,121,6100,1,1057.0,1081.0
01_SV,0,121,6100,2,755.0,925.0
01_SV,0,121,6100,3,954.0,1154.0
01_SV,0,121,6100,4,85.0,495.0
01_SV,0,121,6100,5,611.0,1085.0
01_SV,0,121,6100,6,221.0,143.0
01_SV,0,121,6100,7,981.0,708.0
01_SV,0,121,6100,8,749.0,110.0
01_SV,0,121,6100,9,314.0,1185.0
01_SV,0,122,6150,0,612.0,232.0
01_SV,0,122,6150,1,1047.0,1076.0
01_SV,0,122,6150,2,744.0,928.0
01_SV,0,122,6150,3,949.0,1144.0
01_SV,0,122,6150,4,74.0,496.0
01_SV,0,122,6150,5,616.0,1095.0
01_SV,0,122,6150,6,229.0,151.0
01_SV,0,122,6150,7,974.0,717.0
01_SV,0,122,6150,8,744.0,100.0
01_SV,0,122,6150,9,303.0,1188.0
01_SV,0,123,6200,0,610.0,243.0
01_SV,0,123,6200,1,1037.0,1071.0
01_SV,0,123,6200,2,733.0,931.0
01_SV,0,123,6200,3,943.0,1134.0
01_SV,0,123,6200,4,63.0,497.0
01_SV,0,123,6200,5,621.0,1105.0
01_SV,0,123,6200,6,237.0,159.0
01_SV,0,123,6200,7,967.0,726.0
01_SV,0,123,6200,8,739.0,90.0
01_SV,0,123,6200,9,292.0,1191.0
01_SV,0,124,6250,0,608.0,254.0
01_SV,0,124,6250,1,1027.0,1066.0
01_SV,0,124,6250,2,722.0,934.0
01_SV,0,124,6250,3,937.0,1124.0
01_SV,0,124,6250,4,52.0,498.0
01_SV,0,124,6250,5,626.0,1115.0
